Anio,Cliente,Costos,Año,Trimestre,Mes,Día,Hora,Ingresos,Periodo,Producto,Region,Tipo de Producto,Utilidad,Margen
2019,"Lindgren, Johnson and Mann",12.49,2019,Trim. 1,enero,23,1899-12-30 12:17:44,18.98,4,Plasticknivesblack,Canada,QUOKAR,6.49,0.04 %
2019,"Lindgren, Johnson and Mann",11.59,2019,Trim. 1,enero,24,1899-12-30 00:07:53,25,1,"Basil - Primerba, Paste",Canada,SALF,13.41,0.08 %
2019,"Lindgren, Johnson and Mann",21.42,2019,Trim. 1,enero,25,1899-12-30 15:44:11,40.15,5,Cheese - Camembert,Canada,GAMBO,18.729999999999997,0.11 %
2019,"Lindgren, Johnson and Mann",45.17,2019,Trim. 1,enero,30,1899-12-30 17:06:35,147.4,2,Fresh Portabella - 5lbs,Canada,GAMBO,102.23,0.58 %
2019,"Lindgren, Johnson and Mann",161.24,2019,Trim. 1,febrero,2,1899-12-30 04:36:54,452,4,ORGANIC Shiitake 5lbs/cs (L),Canada,SALF,290.76,1.64 %
2019,"Lindgren, Johnson and Mann",38.44,2019,Trim. 1,febrero,12,1899-12-30 06:30:28,60,6,Wine - Wyndham Estate Bin 777,Canada,LAX,21.560000000000002,0.12 %
2019,"Lindgren, Johnson and Mann",5.54,2019,Trim. 1,febrero,14,1899-12-30 06:13:01,24.76,3,Cape Capensis - Fillet,Canada,QUOKAR,19.220000000000002,0.11 %
2019,"Lindgren, Johnson and Mann",24.99,2019,Trim. 1,febrero,15,1899-12-30 01:07:56,37.96,5,Plasticknivesblack,Canada,QUOKAR,12.970000000000002,0.07 %
2019,"Lindgren, Johnson and Mann",75.74,2019,Trim. 1,febrero,27,1899-12-30 23:40:51,226,6,ORGANIC Shiitake 5lbs/cs (L),Canada,SALF,150.26,0.85 %
2019,"Lindgren, Johnson and Mann",12.81,2019,Trim. 1,marzo,10,1899-12-30 16:32:55,24.76,3,Octopus,Canada,DONANY,11.950000000000001,0.07 %
2019,"Lindgren, Johnson and Mann",120.84,2019,Trim. 1,marzo,25,1899-12-30 12:24:46,181.5,4,Cheese - Camembert,Canada,GAMBO,60.66,0.34 %
2019,"Lindgren, Johnson and Mann",11.46,2019,Trim. 2,abril,4,1899-12-30 17:50:26,26.4,6,Pears - Bartlett,Canada,CHOTUS,14.939999999999998,0.08 %
2019,"Lindgren, Johnson and Mann",24.99,2019,Trim. 2,abril,7,1899-12-30 16:24:27,37.96,3,Plasticknivesblack,Canada,QUOKAR,12.970000000000002,0.07 %
2019,"Lindgren, Johnson and Mann",85.37,2019,Trim. 2,abril,15,1899-12-30 12:31:08,148.5,6,Wine - Sawmill Creek Autumn,Canada,DAWNE,63.129999999999995,0.36 %
2019,"Lindgren, Johnson and Mann",109.81,2019,Trim. 2,abril,23,1899-12-30 08:13:40,163.73,3,Cheese - Camembert,Canada,GAMBO,53.91999999999999,0.30 %
2019,"Lindgren, Johnson and Mann",2.14,2019,Trim. 2,abril,23,1899-12-30 09:28:43,11.7,3,Tomatoes - Heirloom,Canada,DAWNE,9.559999999999999,0.05 %
2019,"Lindgren, Johnson and Mann",17.23,2019,Trim. 2,abril,26,1899-12-30 15:36:52,35.5,6,Wine - Kwv Chenin Blanc South,Canada,LAX,18.27,0.10 %
2019,"Lindgren, Johnson and Mann",10.98,2019,Trim. 2,mayo,1,1899-12-30 03:04:30,30.5,5,Pork - Ground,Canada,QUOKAR,19.52,0.11 %
2019,"Lindgren, Johnson and Mann",110.96,2019,Trim. 2,mayo,19,1899-12-30 09:22:24,273,5,Juice - Apple Cider,Canada,QUOKAR,162.04000000000002,0.91 %
2019,"Lindgren, Johnson and Mann",-1.98,2019,Trim. 2,mayo,20,1899-12-30 15:06:32,27.3,3,Pork - Ground,Canada,QUOKAR,29.28,0.16 %
2019,"Lindgren, Johnson and Mann",52.9,2019,Trim. 2,mayo,26,1899-12-30 17:25:11,95,5,Truffle Shells - White Chocolate,Canada,MOC,42.1,0.24 %
2019,"Lindgren, Johnson and Mann",85.1,2019,Trim. 2,junio,5,1899-12-30 02:01:47,162.25,3,Wine - Sawmill Creek Autumn,Canada,DAWNE,77.15,0.43 %
2019,"Lindgren, Johnson and Mann",118.8,2019,Trim. 2,junio,6,1899-12-30 15:06:38,217,2,Wine - Sawmill Creek Autumn,Canada,DAWNE,98.2,0.55 %
2019,"Lindgren, Johnson and Mann",117.12,2019,Trim. 2,junio,16,1899-12-30 03:02:47,361.75,3,ORGANIC Shiitake 5lbs/cs (L),Canada,SALF,244.63,1.38 %
2019,"Lindgren, Johnson and Mann",-1.32,2019,Trim. 2,junio,30,1899-12-30 18:51:23,18.2,4,Pork - Ground,Canada,QUOKAR,19.52,0.11 %
2019,"Lindgren, Johnson and Mann",53.82,2019,Trim. 3,julio,5,1899-12-30 00:46:01,153.5,1,Bread Country Roll,Canada,CHOTUS,99.68,0.56 %
2019,"Lindgren, Johnson and Mann",201.59,2019,Trim. 3,julio,14,1899-12-30 23:08:32,388.55,2,Juice - Apple Cider,Canada,QUOKAR,186.96,1.05 %
2019,"Lindgren, Johnson and Mann",230.88,2019,Trim. 3,julio,15,1899-12-30 05:27:24,678,5,ORGANIC Shiitake 5lbs/cs (L),Canada,SALF,447.12,2.52 %
2019,"Lindgren, Johnson and Mann",-1.32,2019,Trim. 3,julio,29,1899-12-30 13:16:29,18.2,1,Coriander - Ground,Canada,GAMBO,19.52,0.11 %
2019,"Lindgren, Johnson and Mann",8.61,2019,Trim. 3,julio,30,1899-12-30 05:26:19,17.75,4,Wine - Alsace Gewurztraminer,Canada,GAMBO,9.14,0.05 %
2019,"Lindgren, Johnson and Mann",105.82,2019,Trim. 3,septiembre,9,1899-12-30 06:52:24,197,4,Wine - Sawmill Creek Autumn,Canada,DAWNE,91.18,0.51 %
2019,"Lindgren, Johnson and Mann",169.57,2019,Trim. 3,septiembre,28,1899-12-30 00:19:12,479.75,1,Crawfish,Canada,QUOKAR,310.18,1.75 %
2019,"Lindgren, Johnson and Mann",63.35,2019,Trim. 4,octubre,3,1899-12-30 15:35:50,188,4,Juice - Apple Cider,Canada,QUOKAR,124.65,0.70 %
2019,"Lindgren, Johnson and Mann",24.33,2019,Trim. 4,octubre,11,1899-12-30 06:23:37,112.2,3,Fresh Portabella - 5lbs,Canada,GAMBO,87.87,0.49 %
2019,"Lindgren, Johnson and Mann",20.81,2019,Trim. 4,octubre,13,1899-12-30 13:22:54,93.5,4,Fresh Portabella - 5lbs,Canada,GAMBO,72.69,0.41 %
2019,"Lindgren, Johnson and Mann",113.83,2019,Trim. 4,octubre,30,1899-12-30 02:31:10,198,5,Wine - Sawmill Creek Autumn,Canada,DAWNE,84.17,0.47 %
2019,"Lindgren, Johnson and Mann",184.96,2019,Trim. 4,noviembre,16,1899-12-30 12:08:57,274.5,1,Icecream Cone - Areo Chocolate,Canada,GAMBO,89.53999999999999,0.50 %
2019,"Lindgren, Johnson and Mann",189.12,2019,Trim. 4,noviembre,19,1899-12-30 08:16:31,270,5,Cheese - Camembert,Canada,GAMBO,80.88,0.46 %
2019,"Lindgren, Johnson and Mann",68.28,2019,Trim. 4,noviembre,28,1899-12-30 09:53:04,168,6,Juice - Apple Cider,Canada,QUOKAR,99.72,0.56 %
2019,"Lindgren, Johnson and Mann",126.55,2019,Trim. 4,noviembre,28,1899-12-30 13:15:57,231.75,1,Wine - Semi Dry Riesling Vineland,Canada,DAWNE,105.2,0.59 %
2019,"Lindgren, Johnson and Mann",34.71,2019,Trim. 4,diciembre,2,1899-12-30 12:48:14,109.5,3,Juice - Apple Cider,Canada,QUOKAR,74.78999999999999,0.42 %
2019,"Lindgren, Johnson and Mann",52.9,2019,Trim. 4,diciembre,8,1899-12-30 22:42:45,95,4,Cheese - Oka,Canada,SALF,42.1,0.24 %
2019,"Lindgren, Johnson and Mann",54.3,2019,Trim. 4,diciembre,20,1899-12-30 16:30:41,89.6,1,Sage Derby,Canada,MOC,35.3,0.20 %
2019,"Lindgren, Johnson and Mann",245.51,2019,Trim. 4,diciembre,27,1899-12-30 13:19:08,346.61,2,Cheese - Camembert,Canada,GAMBO,101.10000000000002,0.57 %
2019,Lubowitz-Stamm,69.11,2019,Trim. 3,julio,1,1899-12-30 22:38:35,260,2,Galliano,Colombia,CHOTUS,190.89,1.07 %
2019,Lubowitz-Stamm,397.4,2019,Trim. 3,julio,16,1899-12-30 21:24:05,720,5,Wine La Vielle Ferme Cote Du,Colombia,SALF,322.6,1.82 %
2019,Lubowitz-Stamm,91.36,2019,Trim. 3,agosto,13,1899-12-30 12:54:47,160,4,"Mushroom - Morels, Dry",Colombia,DONANY,68.64,0.39 %
2019,Lubowitz-Stamm,45.71,2019,Trim. 3,septiembre,2,1899-12-30 02:38:44,80,2,Lemonade - Pineapple Passion,Colombia,MOC,34.29,0.19 %
2019,Lubowitz-Stamm,57.04,2019,Trim. 4,diciembre,3,1899-12-30 11:30:07,100,5,"Mushroom - Morels, Dry",Colombia,DONANY,42.96,0.24 %
2019,Marvin-Mosciski,279.82,2019,Trim. 3,septiembre,20,1899-12-30 02:51:38,420,4,Soup - Campbells,Canada,SALF,140.18,0.79 %
2019,McLaughlin-Gleichner,87.84,2019,Trim. 1,enero,4,1899-12-30 17:56:13,132,1,Coffee - Espresso,Canada,DONANY,44.16,0.25 %
2019,McLaughlin-Gleichner,36.6,2019,Trim. 1,enero,13,1899-12-30 12:31:16,225.32,2,Roe - White Fish,Canada,CHOTUS,188.72,1.06 %
2019,McLaughlin-Gleichner,65.16,2019,Trim. 1,enero,18,1899-12-30 08:39:02,120,2,Muffin - Mix - Creme Brule 15l,Canada,CHOTUS,54.84,0.31 %
2019,McLaughlin-Gleichner,43.63,2019,Trim. 1,enero,19,1899-12-30 07:05:24,169,4,Roe - White Fish,Canada,CHOTUS,125.37,0.71 %
2019,McLaughlin-Gleichner,10.75,2019,Trim. 1,enero,21,1899-12-30 20:55:29,13.2,6,Mayonnaise - Individual Pkg,Canada,QUOKAR,2.4499999999999993,0.01 %
2019,McLaughlin-Gleichner,28.18,2019,Trim. 1,enero,21,1899-12-30 22:55:17,116.38,6,Roe - White Fish,Canada,CHOTUS,88.19999999999999,0.50 %
2019,McLaughlin-Gleichner,234.13,2019,Trim. 1,enero,22,1899-12-30 09:24:39,321.75,3,Cheese - Camembert,Canada,GAMBO,87.62,0.49 %
2019,McLaughlin-Gleichner,162.09,2019,Trim. 1,enero,25,1899-12-30 09:43:42,222.75,6,Cheese - Camembert,Canada,GAMBO,60.66,0.34 %
2019,McLaughlin-Gleichner,31.94,2019,Trim. 1,enero,29,1899-12-30 20:39:39,51.7,1,"Sugar - Sweet N Low, Individual",Canada,LAX,19.76,0.11 %
2019,McLaughlin-Gleichner,421.31,2019,Trim. 1,enero,30,1899-12-30 09:29:01,1240,5,Fresh Jumbo Cremini 5#/cs,Canada,MOC,818.69,4.61 %
2019,McLaughlin-Gleichner,0,2019,Trim. 1,febrero,2,1899-12-30 18:42:43,46.75,5,Gatorade - Xfactor Berry,Canada,DAWNE,46.75,0.26 %
2019,McLaughlin-Gleichner,37.64,2019,Trim. 1,febrero,3,1899-12-30 03:20:46,73.52,2,V8 - Vegetable Cocktail,Canada,QUOKAR,35.879999999999995,0.20 %
2019,McLaughlin-Gleichner,9.26,2019,Trim. 1,febrero,6,1899-12-30 01:55:37,14.58,5,Cinnamon - Ground,Canada,DONANY,5.32,0.03 %
2019,McLaughlin-Gleichner,29.85,2019,Trim. 1,febrero,7,1899-12-30 11:03:12,71.79,2,Ice Cream Bar - Hagen Daz,Canada,LAX,41.940000000000005,0.24 %
2019,McLaughlin-Gleichner,41.87,2019,Trim. 1,febrero,8,1899-12-30 22:35:34,161.95,2,Muffin Puck Ww Carrot,Canada,LAX,120.07999999999998,0.68 %
2019,McLaughlin-Gleichner,48.44,2019,Trim. 1,febrero,14,1899-12-30 07:35:11,68.2,3,Onions - Vidalia,Canada,MOC,19.760000000000005,0.11 %
2019,McLaughlin-Gleichner,456.82,2019,Trim. 1,febrero,19,1899-12-30 22:46:44,1240,6,Fresh Jumbo Cremini 5#/cs,Canada,MOC,783.1800000000001,4.41 %
2019,McLaughlin-Gleichner,45.65,2019,Trim. 1,febrero,20,1899-12-30 22:02:40,87.5,5,V8 - Vegetable Cocktail,Canada,QUOKAR,41.85,0.24 %
2019,McLaughlin-Gleichner,24.02,2019,Trim. 1,febrero,26,1899-12-30 01:05:03,30.26,3,Cherries - Fresh,Canada,CHOTUS,6.240000000000002,0.04 %
2019,McLaughlin-Gleichner,492.77,2019,Trim. 1,marzo,2,1899-12-30 15:36:14,1475,2,Fresh Jumbo Cremini 5#/cs,Canada,MOC,982.23,5.53 %
2019,McLaughlin-Gleichner,240.92,2019,Trim. 1,marzo,9,1899-12-30 00:24:19,321.8,2,Cheese - Camembert,Canada,GAMBO,80.88000000000002,0.46 %
2019,McLaughlin-Gleichner,32,2019,Trim. 1,marzo,9,1899-12-30 18:17:32,32,5,Nantucket Pine Orangebanana,Canada,DAWNE,0,0.00 %
2019,McLaughlin-Gleichner,456.38,2019,Trim. 1,marzo,12,1899-12-30 14:12:02,1425,4,Fresh Jumbo Cremini 5#/cs,Canada,MOC,968.62,5.45 %
2019,McLaughlin-Gleichner,24.22,2019,Trim. 1,marzo,19,1899-12-30 18:01:42,34.1,6,Onions - Vidalia,Canada,MOC,9.880000000000003,0.06 %
2019,McLaughlin-Gleichner,9.95,2019,Trim. 1,marzo,20,1899-12-30 21:58:16,23.93,5,Ice Cream Bar - Hagen Daz,Canada,LAX,13.98,0.08 %
2019,McLaughlin-Gleichner,33.06,2019,Trim. 1,marzo,21,1899-12-30 16:50:58,75,1,Soup - French Can Pea,Canada,QUOKAR,41.94,0.24 %
2019,McLaughlin-Gleichner,24.22,2019,Trim. 1,marzo,28,1899-12-30 22:52:30,34.1,5,Onions - Vidalia,Canada,MOC,9.880000000000003,0.06 %
2019,McLaughlin-Gleichner,9.48,2019,Trim. 2,abril,1,1899-12-30 12:08:26,15,3,Pepper - Red Thai,Canada,DAWNE,5.52,0.03 %
2019,McLaughlin-Gleichner,234.13,2019,Trim. 2,abril,2,1899-12-30 22:32:45,321.75,5,Cheese - Camembert,Canada,GAMBO,87.62,0.49 %
2019,McLaughlin-Gleichner,36.74,2019,Trim. 2,abril,13,1899-12-30 13:21:56,121.5,6,Muffin Puck Ww Carrot,Canada,LAX,84.75999999999999,0.48 %
2019,McLaughlin-Gleichner,18.58,2019,Trim. 2,abril,14,1899-12-30 21:44:36,29.16,6,Cinnamon - Ground,Canada,DONANY,10.580000000000002,0.06 %
2019,McLaughlin-Gleichner,8.68,2019,Trim. 2,abril,19,1899-12-30 11:50:52,14,1,Bread Bowl Plain,Canada,GAMBO,5.32,0.03 %
2019,McLaughlin-Gleichner,54.9,2019,Trim. 2,mayo,2,1899-12-30 06:19:49,82.5,6,"Trout - Hot Smkd, Dbl Fillet",Canada,CHOTUS,27.6,0.16 %
2019,McLaughlin-Gleichner,56.94,2019,Trim. 2,mayo,3,1899-12-30 15:45:16,99,6,Wine - Sawmill Creek Autumn,Canada,DAWNE,42.06,0.24 %
2019,McLaughlin-Gleichner,159.61,2019,Trim. 2,mayo,22,1899-12-30 06:46:41,635.8,3,"Wine - Red, Metus Rose",Canada,SALF,476.18999999999994,2.68 %
2019,McLaughlin-Gleichner,0,2019,Trim. 2,mayo,26,1899-12-30 18:42:50,0,2,Wine - Dubouef Macon - Villages,Canada,QUOKAR,0,0.00 %
2019,McLaughlin-Gleichner,12.01,2019,Trim. 2,mayo,27,1899-12-30 13:48:39,15.13,6,Sea Bass - Fillets,Canada,GAMBO,3.120000000000001,0.02 %
2019,McLaughlin-Gleichner,54.3,2019,Trim. 2,mayo,27,1899-12-30 19:31:52,196.5,1,Beef - Ground Lean Fresh,Canada,GAMBO,142.2,0.80 %
2019,McLaughlin-Gleichner,16.45,2019,Trim. 2,junio,1,1899-12-30 20:00:07,34.1,4,Chambord Royal,Canada,CHOTUS,17.650000000000002,0.10 %
2019,McLaughlin-Gleichner,34.64,2019,Trim. 2,junio,2,1899-12-30 15:07:18,41.25,3,Wine - Tribal Sauvignon,Canada,MOC,6.609999999999999,0.04 %
2019,McLaughlin-Gleichner,66.43,2019,Trim. 2,junio,3,1899-12-30 03:10:33,115.5,5,Wine - Sawmill Creek Autumn,Canada,DAWNE,49.06999999999999,0.28 %
2019,McLaughlin-Gleichner,446.02,2019,Trim. 2,junio,4,1899-12-30 08:54:09,1327.5,3,Fresh Jumbo Cremini 5#/cs,Canada,MOC,881.48,4.96 %
2019,McLaughlin-Gleichner,54.19,2019,Trim. 2,junio,7,1899-12-30 21:58:58,108,1,Octopus,Canada,DONANY,53.81,0.30 %
2019,McLaughlin-Gleichner,72.66,2019,Trim. 2,junio,20,1899-12-30 19:47:28,102.3,4,Onions - Vidalia,Canada,MOC,29.64,0.17 %
2019,McLaughlin-Gleichner,66.42,2019,Trim. 2,junio,26,1899-12-30 19:48:08,115.5,2,Wine - Sawmill Creek Autumn,Canada,DAWNE,49.08,0.28 %
2019,McLaughlin-Gleichner,27.05,2019,Trim. 2,junio,27,1899-12-30 01:59:03,77,4,"Flour - Bran, Red",Canada,GAMBO,49.95,0.28 %
2019,McLaughlin-Gleichner,243.14,2019,Trim. 3,julio,1,1899-12-30 20:52:30,337.5,1,Icecream Cone - Areo Chocolate,Canada,GAMBO,94.36000000000001,0.53 %
2019,McLaughlin-Gleichner,2,2019,Trim. 3,julio,2,1899-12-30 22:47:30,28.5,1,"Beans - Kidney, Canned",Canada,GAMBO,26.5,0.15 %
2019,McLaughlin-Gleichner,97.78,2019,Trim. 3,julio,4,1899-12-30 10:20:07,180,5,Muffin - Mix - Creme Brule 15l,Canada,CHOTUS,82.22,0.46 %
2019,McLaughlin-Gleichner,87.84,2019,Trim. 3,julio,15,1899-12-30 03:18:48,132,5,"Trout - Hot Smkd, Dbl Fillet",Canada,CHOTUS,44.16,0.25 %
2019,McLaughlin-Gleichner,10.75,2019,Trim. 3,julio,24,1899-12-30 06:35:23,13.2,4,Mayonnaise - Individual Pkg,Canada,QUOKAR,2.4499999999999993,0.01 %
2019,McLaughlin-Gleichner,75.92,2019,Trim. 3,julio,24,1899-12-30 07:20:01,132,3,Wine - Sawmill Creek Autumn,Canada,DAWNE,56.08,0.32 %
2019,McLaughlin-Gleichner,34.52,2019,Trim. 3,julio,30,1899-12-30 20:10:52,195.85,3,Muffin Puck Ww Carrot,Canada,LAX,161.32999999999998,0.91 %
2019,McLaughlin-Gleichner,55.63,2019,Trim. 3,agosto,5,1899-12-30 02:50:06,180,4,Muffin Puck Ww Carrot,Canada,LAX,124.37,0.70 %
2019,McLaughlin-Gleichner,34.6,2019,Trim. 3,agosto,8,1899-12-30 08:06:54,41.25,2,Lemon Pepper,Canada,DAWNE,6.649999999999999,0.04 %
2019,McLaughlin-Gleichner,176.54,2019,Trim. 3,agosto,9,1899-12-30 02:28:16,584.25,6,"Wine - Red, Metus Rose",Canada,SALF,407.71000000000004,2.30 %
2019,McLaughlin-Gleichner,40.1,2019,Trim. 3,agosto,9,1899-12-30 15:52:18,156,5,Roe - White Fish,Canada,CHOTUS,115.9,0.65 %
2019,McLaughlin-Gleichner,108.62,2019,Trim. 3,agosto,17,1899-12-30 21:04:36,200,6,Muffin - Mix - Creme Brule 15l,Canada,CHOTUS,91.38,0.51 %
2019,McLaughlin-Gleichner,66.42,2019,Trim. 3,agosto,21,1899-12-30 22:14:53,115.5,4,Wine - Sawmill Creek Autumn,Canada,DAWNE,49.08,0.28 %
2019,McLaughlin-Gleichner,9.26,2019,Trim. 3,agosto,23,1899-12-30 19:13:55,14.58,3,Cinnamon - Ground,Canada,DONANY,5.32,0.03 %
2019,McLaughlin-Gleichner,4.51,2019,Trim. 3,agosto,25,1899-12-30 07:21:42,28,4,Cheese - Fontina,Canada,CHOTUS,23.490000000000002,0.13 %
2019,McLaughlin-Gleichner,466.13,2019,Trim. 3,agosto,27,1899-12-30 14:19:48,1440.25,1,"Trout - Rainbow, Frozen",Canada,MOC,974.12,5.48 %
2019,McLaughlin-Gleichner,9.26,2019,Trim. 3,septiembre,6,1899-12-30 08:30:08,14.58,4,Cinnamon - Ground,Canada,DONANY,5.32,0.03 %
2019,McLaughlin-Gleichner,12.49,2019,Trim. 3,septiembre,8,1899-12-30 19:34:54,18.98,2,Muffin Mix - Lemon Cranberry,Canada,MOC,6.49,0.04 %
2019,McLaughlin-Gleichner,212.19,2019,Trim. 3,septiembre,9,1899-12-30 15:05:43,810,1,Tea - Earl Grey,Canada,LAX,597.81,3.37 %
2019,McLaughlin-Gleichner,10.05,2019,Trim. 3,septiembre,10,1899-12-30 06:19:18,12.5,1,Cookie Dough - Oatmeal Rasin,Canada,DAWNE,2.4499999999999993,0.01 %
2019,McLaughlin-Gleichner,56.65,2019,Trim. 3,septiembre,22,1899-12-30 14:08:17,182.35,5,Muffin Puck Ww Carrot,Canada,LAX,125.69999999999999,0.71 %
2019,McLaughlin-Gleichner,194.43,2019,Trim. 3,septiembre,23,1899-12-30 18:15:18,664.95,2,"Wine - Red, Metus Rose",Canada,SALF,470.52000000000004,2.65 %
2019,McLaughlin-Gleichner,72.66,2019,Trim. 3,septiembre,25,1899-12-30 01:36:44,102.3,2,Onions - Vidalia,Canada,MOC,29.64,0.17 %
2019,McLaughlin-Gleichner,10.75,2019,Trim. 3,septiembre,26,1899-12-30 10:46:22,13.2,2,Mayonnaise - Individual Pkg,Canada,QUOKAR,2.4499999999999993,0.01 %
2019,McLaughlin-Gleichner,86.89,2019,Trim. 3,septiembre,28,1899-12-30 02:29:19,160,4,Muffin - Mix - Creme Brule 15l,Canada,CHOTUS,73.11,0.41 %
2019,McLaughlin-Gleichner,48.51,2019,Trim. 3,septiembre,30,1899-12-30 14:07:21,215,1,Cape Capensis - Fillet,Canada,QUOKAR,166.49,0.94 %
2019,McLaughlin-Gleichner,57.42,2019,Trim. 4,octubre,11,1899-12-30 07:48:37,232.76,3,Roe - White Fish,Canada,CHOTUS,175.33999999999997,0.99 %
2019,McLaughlin-Gleichner,9.95,2019,Trim. 4,octubre,21,1899-12-30 12:39:21,23.93,4,Ice Cream Bar - Hagen Daz,Canada,LAX,13.98,0.08 %
2019,McLaughlin-Gleichner,275.11,2019,Trim. 4,octubre,22,1899-12-30 00:30:13,376.21,4,Cheese - Camembert,Canada,GAMBO,101.09999999999997,0.57 %
2019,McLaughlin-Gleichner,43.11,2019,Trim. 4,octubre,22,1899-12-30 23:26:53,65.19,2,"Trout - Hot Smkd, Dbl Fillet",Canada,CHOTUS,22.08,0.12 %
2019,McLaughlin-Gleichner,94.88,2019,Trim. 4,noviembre,6,1899-12-30 05:07:45,165,1,Wine - Semi Dry Riesling Vineland,Canada,DAWNE,70.12,0.39 %
2019,McLaughlin-Gleichner,19.9,2019,Trim. 4,noviembre,10,1899-12-30 09:43:33,47.86,3,Ice Cream Bar - Hagen Daz,Canada,LAX,27.96,0.16 %
2019,McLaughlin-Gleichner,19.9,2019,Trim. 4,noviembre,19,1899-12-30 03:08:01,47.86,6,Ice Cream Bar - Hagen Daz,Canada,LAX,27.96,0.16 %
2019,McLaughlin-Gleichner,76.03,2019,Trim. 4,noviembre,20,1899-12-30 06:22:15,140,1,"Beef - Baby, Liver",Canada,CHOTUS,63.97,0.36 %
2019,McLaughlin-Gleichner,42.14,2019,Trim. 4,noviembre,24,1899-12-30 06:38:27,84,3,V8 - Vegetable Cocktail,Canada,QUOKAR,41.86,0.24 %
2019,McLaughlin-Gleichner,65.88,2019,Trim. 4,noviembre,26,1899-12-30 14:26:01,99,4,"Trout - Hot Smkd, Dbl Fillet",Canada,CHOTUS,33.120000000000005,0.19 %
2019,McLaughlin-Gleichner,236.75,2019,Trim. 4,diciembre,9,1899-12-30 09:18:05,783.75,5,"Wine - Red, Metus Rose",Canada,SALF,547,3.08 %
2019,McLaughlin-Gleichner,209.82,2019,Trim. 4,diciembre,11,1899-12-30 20:10:53,762,4,"Wine - Red, Metus Rose",Canada,SALF,552.1800000000001,3.11 %
2019,McLaughlin-Gleichner,32.61,2019,Trim. 4,diciembre,17,1899-12-30 01:28:30,62.5,6,V8 - Vegetable Cocktail,Canada,QUOKAR,29.89,0.17 %
2019,McLaughlin-Gleichner,76.02,2019,Trim. 4,diciembre,23,1899-12-30 12:28:47,140,3,Muffin - Mix - Creme Brule 15l,Canada,CHOTUS,63.980000000000004,0.36 %
2019,McLaughlin-Gleichner,44.65,2019,Trim. 4,diciembre,27,1899-12-30 14:19:08,86.5,4,V8 - Vegetable Cocktail,Canada,QUOKAR,41.85,0.24 %
2019,McLaughlin-Gleichner,87.57,2019,Trim. 4,diciembre,28,1899-12-30 06:20:39,131.73,3,"Trout - Hot Smkd, Dbl Fillet",Canada,CHOTUS,44.16,0.25 %
2019,Monahan-Tromp,-23.75,2019,Trim. 1,enero,2,1899-12-30 09:10:12,-23.75,4,"Asparagus - White, Canned",Perú,MOC,0,0.00 %
2019,Monahan-Tromp,38.13,2019,Trim. 1,enero,3,1899-12-30 01:56:24,55.8,4,Tahini Paste,Perú,LAX,17.669999999999995,0.10 %
2019,Monahan-Tromp,932.51,2019,Trim. 1,enero,5,1899-12-30 23:15:46,1458.6,5,Longos - Lasagna Beef,Perú,DONANY,526.0899999999999,2.96 %
2019,Monahan-Tromp,698.36,2019,Trim. 1,enero,8,1899-12-30 10:49:27,3465,1,Pepper - Jalapeno,Perú,CHOTUS,2766.64,15.58 %
2019,Monahan-Tromp,196.67,2019,Trim. 1,enero,14,1899-12-30 00:40:26,300,2,Paper Towel Touchless,Perú,LAX,103.33000000000001,0.58 %
2019,Monahan-Tromp,13.5,2019,Trim. 1,enero,14,1899-12-30 03:48:08,42,3,"Chocolate - Milk, Callets",Perú,GAMBO,28.5,0.16 %
2019,Monahan-Tromp,2506.9,2019,Trim. 1,enero,20,1899-12-30 08:54:50,3601.25,6,Island Oasis - Magarita Mix,Perú,QUOKAR,1094.35,6.16 %
2019,Monahan-Tromp,-3.01,2019,Trim. 1,enero,22,1899-12-30 02:40:48,96,5,"Pork - Chop, Frenched",Perú,MOC,99.01,0.56 %
2019,Monahan-Tromp,40.05,2019,Trim. 1,enero,24,1899-12-30 13:24:28,73.5,4,Asparagus - Mexican,Perú,MOC,33.45,0.19 %
2019,Monahan-Tromp,-11.53,2019,Trim. 1,febrero,1,1899-12-30 05:03:19,96,5,Wine La Vielle Ferme Cote Du,Perú,SALF,107.53,0.61 %
2019,Monahan-Tromp,52.24,2019,Trim. 1,febrero,4,1899-12-30 16:01:52,75.75,5,Potatoes - Idaho 80 Count,Perú,SALF,23.509999999999998,0.13 %
2019,Monahan-Tromp,2753.1,2019,Trim. 1,febrero,4,1899-12-30 19:49:51,5050.08,4,Tomato - Tricolor Cherry,Perú,MOC,2296.98,12.93 %
2019,Monahan-Tromp,5.9,2019,Trim. 1,febrero,4,1899-12-30 19:51:28,9,5,Yokaline,Perú,QUOKAR,3.0999999999999996,0.02 %
2019,Monahan-Tromp,37,2019,Trim. 1,febrero,7,1899-12-30 11:05:07,68,1,Wine - Cave Springs Dry Riesling,Perú,SALF,31,0.17 %
2019,Monahan-Tromp,-98.01,2019,Trim. 1,febrero,7,1899-12-30 12:18:36,24.48,6,Coriander - Ground,Perú,GAMBO,122.49000000000001,0.69 %
2019,Monahan-Tromp,1168.01,2019,Trim. 1,febrero,8,1899-12-30 14:44:20,3240,3,Thyme - Fresh,Perú,DONANY,2071.99,11.66 %
2019,Monahan-Tromp,13.21,2019,Trim. 1,febrero,9,1899-12-30 06:38:33,29,1,V8 Splash Strawberry Banana,Perú,DAWNE,15.79,0.09 %
